match_id,season,team1,team2,venue,toss_winner,toss_decision,batting_first,bowling_first,team1_score,team2_score,winner,win_margin_runs,win_margin_wickets,is_playoff,home_team
686,2020,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,field,Royal Challengers Bengaluru,Kolkata Knight Riders,168,200,Kolkata Knight Riders,0,2,0,Royal Challengers Bengaluru
687,2020,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,field,Royal Challengers Bengaluru,Rajasthan Royals,144,127,Royal Challengers Bengaluru,17,0,0,Royal Challengers Bengaluru
688,2020,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,field,Royal Challengers Bengaluru,Sunrisers Hyderabad,201,158,Royal Challengers Bengaluru,43,0,0,Royal Challengers Bengaluru
689,2020,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Delhi Capitals,158,186,Delhi Capitals,0,3,0,Royal Challengers Bengaluru
690,2020,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,field,Royal Challengers Bengaluru,Punjab Kings,160,203,Punjab Kings,0,5,0,Royal Challengers Bengaluru
691,2020,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Rajasthan Royals,Kolkata Knight Riders,152,186,Rajasthan Royals,34,0,0,Kolkata Knight Riders
692,2020,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,149,215,Sunrisers Hyderabad,66,0,0,Kolkata Knight Riders
693,2020,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,187,169,Kolkata Knight Riders,18,0,0,Kolkata Knight Riders
694,2020,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,field,Kolkata Knight Riders,Punjab Kings,198,197,Kolkata Knight Riders,1,0,0,Kolkata Knight Riders
695,2020,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Rajasthan Royals,146,172,Sunrisers Hyderabad,26,0,0,Rajasthan Royals
696,2020,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,148,181,Delhi Capitals,33,0,0,Rajasthan Royals
697,2020,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Punjab Kings,212,166,Rajasthan Royals,46,0,0,Rajasthan Royals
698,2020,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,164,167,Delhi Capitals,0,7,0,Sunrisers Hyderabad
699,2020,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,145,142,Sunrisers Hyderabad,3,0,0,Sunrisers Hyderabad
700,2020,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Punjab Kings,195,149,Delhi Capitals,46,0,0,Delhi Capitals
701,2020,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,152,174,Chennai Super Kings,0,1,0,Mumbai Indians
702,2020,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,field,Mumbai Indians,Royal Challengers Bengaluru,197,179,Mumbai Indians,18,0,0,Mumbai Indians
703,2020,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,145,192,Kolkata Knight Riders,47,0,0,Mumbai Indians
704,2020,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Rajasthan Royals,Mumbai Indians,195,144,Mumbai Indians,0,9,0,Mumbai Indians
705,2020,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,156,165,Sunrisers Hyderabad,9,0,0,Mumbai Indians
706,2020,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,200,175,Mumbai Indians,25,0,0,Mumbai Indians
707,2020,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Punjab Kings,182,211,Punjab Kings,0,4,0,Mumbai Indians
708,2020,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,field,Chennai Super Kings,Royal Challengers Bengaluru,160,183,Royal Challengers Bengaluru,0,5,0,Chennai Super Kings
709,2020,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,168,173,Kolkata Knight Riders,5,0,0,Chennai Super Kings
710,2020,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Rajasthan Royals,bat,Rajasthan Royals,Chennai Super Kings,173,203,Rajasthan Royals,30,0,0,Chennai Super Kings
711,2020,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Sunrisers Hyderabad,Chennai Super Kings,185,182,Chennai Super Kings,0,2,0,Chennai Super Kings
712,2020,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Delhi Capitals,166,144,Chennai Super Kings,22,0,0,Chennai Super Kings
713,2020,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,field,Chennai Super Kings,Punjab Kings,152,120,Chennai Super Kings,32,0,0,Chennai Super Kings
714,2020,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,bat,Kolkata Knight Riders,Royal Challengers Bengaluru,138,213,Kolkata Knight Riders,75,0,0,Royal Challengers Bengaluru
715,2020,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Rajasthan Royals,167,156,Royal Challengers Bengaluru,11,0,0,Royal Challengers Bengaluru
716,2020,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,field,Royal Challengers Bengaluru,Sunrisers Hyderabad,178,181,Sunrisers Hyderabad,0,6,0,Royal Challengers Bengaluru
717,2020,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Delhi Capitals,189,150,Royal Challengers Bengaluru,39,0,0,Royal Challengers Bengaluru
718,2020,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Punjab Kings,Royal Challengers Bengaluru,169,168,Royal Challengers Bengaluru,0,5,0,Royal Challengers Bengaluru
719,2020,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Rajasthan Royals,Kolkata Knight Riders,198,167,Kolkata Knight Riders,0,9,0,Kolkata Knight Riders
720,2020,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Sunrisers Hyderabad,182,179,Kolkata Knight Riders,3,0,0,Kolkata Knight Riders
721,2020,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Delhi Capitals,186,189,Delhi Capitals,0,3,0,Kolkata Knight Riders
722,2020,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,134,175,Punjab Kings,41,0,0,Kolkata Knight Riders
723,2020,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,180,148,Rajasthan Royals,32,0,0,Rajasthan Royals
724,2020,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,Rajasthan Royals,Delhi Capitals,161,176,Delhi Capitals,0,7,0,Rajasthan Royals
725,2020,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Punjab Kings,197,164,Rajasthan Royals,33,0,0,Rajasthan Royals
726,2020,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,bat,Delhi Capitals,Sunrisers Hyderabad,200,178,Sunrisers Hyderabad,0,2,0,Sunrisers Hyderabad
727,2020,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,177,220,Punjab Kings,0,6,0,Sunrisers Hyderabad
728,2020,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Punjab Kings,field,Delhi Capitals,Punjab Kings,183,124,Delhi Capitals,59,0,0,Delhi Capitals
729,2021,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,188,170,Mumbai Indians,18,0,0,Mumbai Indians
730,2021,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Royal Challengers Bengaluru,Mumbai Indians,177,197,Royal Challengers Bengaluru,20,0,0,Mumbai Indians
731,2021,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,170,135,Mumbai Indians,35,0,0,Mumbai Indians
732,2021,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,143,168,Rajasthan Royals,25,0,0,Mumbai Indians
733,2021,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Mumbai Indians,175,160,Mumbai Indians,0,2,0,Mumbai Indians
734,2021,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,170,205,Delhi Capitals,35,0,0,Mumbai Indians
735,2021,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Punjab Kings,Mumbai Indians,171,147,Mumbai Indians,0,6,0,Mumbai Indians
736,2021,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Royal Challengers Bengaluru,197,149,Chennai Super Kings,48,0,0,Chennai Super Kings
737,2021,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,field,Chennai Super Kings,Kolkata Knight Riders,170,163,Chennai Super Kings,7,0,0,Chennai Super Kings
738,2021,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Rajasthan Royals,bat,Rajasthan Royals,Chennai Super Kings,176,156,Chennai Super Kings,0,3,0,Chennai Super Kings
739,2021,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Sunrisers Hyderabad,Chennai Super Kings,171,169,Chennai Super Kings,0,8,0,Chennai Super Kings
740,2021,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,bat,Delhi Capitals,Chennai Super Kings,152,154,Delhi Capitals,2,0,0,Chennai Super Kings
741,2021,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Punjab Kings,Chennai Super Kings,154,186,Punjab Kings,32,0,0,Chennai Super Kings
742,2021,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Kolkata Knight Riders,Royal Challengers Bengaluru,154,207,Kolkata Knight Riders,53,0,0,Royal Challengers Bengaluru
743,2021,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Rajasthan Royals,Royal Challengers Bengaluru,183,176,Royal Challengers Bengaluru,0,7,0,Royal Challengers Bengaluru
744,2021,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Sunrisers Hyderabad,143,124,Royal Challengers Bengaluru,19,0,0,Royal Challengers Bengaluru
745,2021,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Delhi Capitals,Royal Challengers Bengaluru,190,141,Royal Challengers Bengaluru,0,3,0,Royal Challengers Bengaluru
746,2021,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,field,Royal Challengers Bengaluru,Punjab Kings,161,219,Punjab Kings,0,5,0,Royal Challengers Bengaluru
747,2021,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Rajasthan Royals,161,167,Rajasthan Royals,0,3,0,Kolkata Knight Riders
748,2021,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,203,207,Sunrisers Hyderabad,0,5,0,Kolkata Knight Riders
749,2021,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,189,213,Delhi Capitals,24,0,0,Kolkata Knight Riders
750,2021,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,175,192,Punjab Kings,17,0,0,Kolkata Knight Riders
751,2021,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,150,187,Sunrisers Hyderabad,37,0,0,Rajasthan Royals
752,2021,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,162,155,Rajasthan Royals,0,1,0,Rajasthan Royals
753,2021,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,field,Rajasthan Royals,Punjab Kings,169,153,Rajasthan Royals,16,0,0,Rajasthan Royals
754,2021,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,186,184,Sunrisers Hyderabad,2,0,0,Sunrisers Hyderabad
755,2021,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,field,Punjab Kings,Sunrisers Hyderabad,195,173,Sunrisers Hyderabad,0,6,0,Sunrisers Hyderabad
756,2021,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,Punjab Kings,Delhi Capitals,159,148,Delhi Capitals,0,6,0,Delhi Capitals
757,2021,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,159,121,Mumbai Indians,38,0,0,Mumbai Indians
758,2021,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Mumbai Indians,159,170,Royal Challengers Bengaluru,11,0,0,Mumbai Indians
759,2021,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,203,176,Mumbai Indians,27,0,0,Mumbai Indians
760,2021,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,bat,Rajasthan Royals,Mumbai Indians,202,152,Mumbai Indians,0,4,0,Mumbai Indians
761,2021,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Sunrisers Hyderabad,198,176,Mumbai Indians,22,0,0,Mumbai Indians
762,2021,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,141,167,Delhi Capitals,26,0,0,Mumbai Indians
763,2021,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,bat,Punjab Kings,Mumbai Indians,186,164,Mumbai Indians,0,7,0,Mumbai Indians
764,2021,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Chennai Super Kings,196,209,Royal Challengers Bengaluru,13,0,0,Chennai Super Kings
765,2021,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,bat,Kolkata Knight Riders,Chennai Super Kings,137,163,Kolkata Knight Riders,26,0,0,Chennai Super Kings
766,2021,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Rajasthan Royals,Chennai Super Kings,123,175,Rajasthan Royals,52,0,0,Chennai Super Kings
767,2021,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Sunrisers Hyderabad,Chennai Super Kings,159,178,Sunrisers Hyderabad,19,0,0,Chennai Super Kings
768,2021,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,164,128,Chennai Super Kings,36,0,0,Chennai Super Kings
769,2021,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,bat,Punjab Kings,Chennai Super Kings,150,181,Punjab Kings,31,0,0,Chennai Super Kings
770,2021,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Kolkata Knight Riders,148,99,Royal Challengers Bengaluru,49,0,0,Royal Challengers Bengaluru
771,2021,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bengaluru,202,171,Royal Challengers Bengaluru,0,1,0,Royal Challengers Bengaluru
772,2021,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,field,Royal Challengers Bengaluru,Sunrisers Hyderabad,205,153,Royal Challengers Bengaluru,52,0,0,Royal Challengers Bengaluru
773,2021,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Delhi Capitals,160,173,Delhi Capitals,0,2,0,Royal Challengers Bengaluru
774,2021,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,bat,Royal Challengers Bengaluru,Punjab Kings,152,170,Punjab Kings,0,8,0,Royal Challengers Bengaluru
775,2021,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,188,189,Rajasthan Royals,0,9,0,Kolkata Knight Riders
776,2021,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,158,170,Sunrisers Hyderabad,12,0,0,Kolkata Knight Riders
777,2021,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,144,154,Delhi Capitals,10,0,0,Kolkata Knight Riders
778,2021,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Punjab Kings,168,171,Punjab Kings,0,3,0,Kolkata Knight Riders
779,2021,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,field,Rajasthan Royals,Sunrisers Hyderabad,190,145,Rajasthan Royals,45,0,0,Rajasthan Royals
780,2021,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,157,201,Delhi Capitals,44,0,0,Rajasthan Royals
781,2021,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,bat,Punjab Kings,Rajasthan Royals,146,171,Punjab Kings,25,0,0,Rajasthan Royals
782,2021,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,123,182,Delhi Capitals,0,2,0,Sunrisers Hyderabad
783,2021,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,186,157,Sunrisers Hyderabad,29,0,0,Sunrisers Hyderabad
784,2021,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Punjab Kings,bat,Punjab Kings,Delhi Capitals,174,172,Delhi Capitals,0,3,0,Delhi Capitals
785,2022,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Chennai Super Kings,142,150,Chennai Super Kings,0,9,0,Mumbai Indians
786,2022,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,field,Mumbai Indians,Royal Challengers Bengaluru,189,135,Mumbai Indians,54,0,0,Mumbai Indians
787,2022,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,132,178,Kolkata Knight Riders,46,0,0,Mumbai Indians
788,2022,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Rajasthan Royals,183,162,Mumbai Indians,21,0,0,Mumbai Indians
789,2022,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,141,188,Sunrisers Hyderabad,0,1,0,Mumbai Indians
790,2022,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Delhi Capitals,Mumbai Indians,144,157,Delhi Capitals,13,0,0,Mumbai Indians
791,2022,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,field,Mumbai Indians,Punjab Kings,177,188,Punjab Kings,0,1,0,Mumbai Indians
792,2022,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Gujarat Titans,153,164,Gujarat Titans,0,5,0,Mumbai Indians
793,2022,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Lucknow Super Giants,182,178,Mumbai Indians,4,0,0,Mumbai Indians
794,2022,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Royal Challengers Bengaluru,Chennai Super Kings,154,175,Royal Challengers Bengaluru,21,0,0,Chennai Super Kings
